1,10,2,-1,1,20,20
1,10,2,-1,1,50,60
1,10,2,-1,1,100,100
1,10,2,-1,1,120,120
1,10,2,-1,1,180,200
1,10,2,-1,1,240,250
1,10,2,-1,1,300,310
1,10,2,-1,1,350,350
1,10,2,-1,1,370,370
1,10,2,-1,1,430,450
1,10,2,-1,1,490,490
1,10,2,-1,1,530,550
1,10,2,-1,1,680,700
1,10,2,-1,1,740,740
1,10,2,-1,1,780,800
1,10,2,-1,1,820,820
1,10,2,-1,1,860,860
1,10,2,-1,1,880,880
1,10,2,-1,1,930,940
1,10,2,-1,1,1030,1030
1,10,2,-1,1,1110,1130
1,10,2,-1,1,1180,1190
1,10,2,-1,1,1210,1210
1,10,2,-1,1,1250,1250
1,10,2,-1,1,1280,1290
1,10,2,-1,1,1310,1320
1,10,2,-1,1,1370,1380
1,10,2,-1,1,1460,1470
1,10,2,-1,1,1500,1500
1,10,2,-1,1,1540,1540
1,10,2,-1,1,1560,1570
1,10,2,-1,1,1620,1620
1,10,2,-1,1,1640,1640
1,10,2,-1,1,1680,1680
1,10,2,-1,1,1700,1720
1,10,2,-1,1,1760,1760
1,10,2,-1,1,1810,1810
1,10,2,-1,1,1870,1870
1,10,2,-1,1,1890,1890
1,10,2,-1,1,1930,1930
1,10,2,-1,1,1950,1970
1,10,2,-1,1,1990,2010
1,10,2,-1,1,2050,2070
1,10,2,-1,1,2200,2220
1,10,2,-1,1,2250,2260
1,10,2,-1,1,2300,2300
1,10,2,-1,1,2320,2320
1,10,2,-1,1,2380,2400
1,10,2,-1,1,2440,2460
1,10,2,-1,1,2480,2480
1,10,2,-1,1,2500,2500
1,10,2,-1,1,2550,2550
1,10,2,-1,1,2630,2650
1,10,2,-1,1,2690,2710
1,10,2,-1,1,2730,2750
1,10,2,-1,1,2810,2810
1,10,2,-1,1,2880,2890
1,10,2,-1,1,2940,2940
1,10,2,-1,1,2980,3000
1,10,2,-1,1,3060,3060
1,10,2,-1,1,3080,3080
1,10,2,-1,1,3130,3140
1,10,2,-1,1,3160,3160
1,10,2,-1,1,3190,3200
1,10,2,-1,1,3220,3240
1,10,2,-1,1,3260,3260
1,10,2,-1,1,3320,3330
1,10,2,-1,1,3380,3390
1,10,2,-1,1,3410,3410
1,10,2,-1,1,3450,3450
1,10,2,-1,1,3470,3490
1,10,2,-1,1,3510,3520
1,10,2,-1,1,3570,3580
